feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.0388082302486331,0.7049724986482687,0.1359238344012984,0.1610022891308107,0.6416420725835577,0.2093116157161112,0.9445965769068526,0.6903773180329996,0.5654562028375526,0.0270891531962684,0
0.2983603799825278,0.0260950892110886,0.3068585158130873,0.772549829005281,0.8500688926257157,0.7240844007403059,0.1322276620062477,0.6857226622926094,0.1404623093056108,0.3697472435906538,1
0.8316612326800122,0.319108869281333,0.9073221059750856,0.5716547684689511,0.1804501790211795,0.051736885821875,0.2641693242186899,0.4550000600336876,0.6227007090201271,0.4010557220058838,1
0.7544945377875634,0.76083570504694,0.2134581017773847,0.6000012451621264,0.8514113703332824,0.2779099754967329,0.6531624197746937,0.8687863833765743,0.9306786598432742,0.6805301854815617,1
0.9691442961122696,0.8000764510195946,0.6044183515301523,0.0207940568667723,0.5453016087950752,0.0419844496895513,0.4077761188685416,0.4370939907251483,0.1488862981697779,0.2964370695473116,0
0.5160138070481297,0.4666398209233631,0.9911975374382528,0.4370171401593778,0.7502225377273815,0.0011805093770528,0.3561616726208777,0.442276535793885,0.1936056101948409,0.5652379303007865,0
0.0118877546397953,0.7182430070063208,0.2886914248998562,0.2716296799466514,0.2988097967122335,0.2465639691154282,0.359373934190081,0.5921291768593588,0.7893358336264173,0.0943837928485161,1
0.4879262432015513,0.8388192819665642,0.6016746970747064,0.2940941006792655,0.3900522674437874,0.65503012793633,0.6349987839067904,0.1752016451351868,0.1796260823859931,0.7203365099270607,0
0.084087622750352,0.633299676431372,0.4519187258943834,0.2550420404375916,0.5560999556118063,0.861608752679016,0.6153023118568344,0.9639389226976436,0.019517473082653,0.171415205538339,0
0.9080911675478354,0.163645667611376,0.5417210243944791,0.2189957728579271,0.9282086053352188,0.4206294722901312,0.5433934745903913,0.0197827120790015,0.1189153777042871,0.9969674082612758,1
0.2841641404035601,0.2221661914779973,0.9144618763124736,0.4652169823849458,0.7625633111016993,0.4158074148193171,0.1720859604988643,0.9877738203368432,0.3062373214073415,0.3174482762274738,1
0.9154220411723798,0.8782437245769708,0.1780464128530318,0.9869977326697886,0.2995053236487816,0.8169851274705485,0.2256194749704245,0.2408088297022459,0.2893132951150046,0.2057458531529662,0
0.6193134208058917,0.6737704372913277,0.8075226545760825,0.3900440691636787,0.0061003876475159,0.7719253859965368,0.608821335153817,0.7658930961568221,0.4088745997701722,0.6601078592564152,0
0.9773123296883928,0.423101781928505,0.7834840215047616,0.7560792863986471,0.3778101135214554,0.7457646054141078,0.7092671591999289,0.4077788326956916,0.0781900365937859,0.0920650890574487,0
0.0845145121881232,0.5918150136597763,0.5834278921873615,0.6834160192258537,0.4131160853980019,0.3217195539688077,0.7842921703283099,0.0143560038160196,0.2372169483802338,0.725440938967332,0
0.2272124587868803,0.8610210791804046,0.098737827511609,0.3825872774486473,0.2201374023572611,0.8771965542328128,0.2872778562715563,0.4424141228941897,0.0334931659017193,0.6958066624339433,1
0.6490884730782694,0.9798913871444638,0.0258042697328638,0.6036098096981874,0.1352208929072533,0.6481010856778243,0.0644348031245484,0.0601395182039969,0.829210882480692,0.6901276658975484,1
0.4344108825628429,0.4920199552117585,0.3927156868192321,0.9748461438403584,0.3825165512533959,0.0837045631380251,0.5244247059814747,0.0721277922608721,0.7758058620582,0.5080314008790775,1
0.2450870592114272,0.2499344989415476,0.2161476306064682,0.116014252071986,0.7714023348594637,0.1828521907766276,0.9244844331713876,0.0948651434982307,0.775748078419319,0.1180725744747382,1
0.0603484244609413,0.7269924057361572,0.0382511285406448,0.9435659382872836,0.737222125248127,0.5508692220134327,0.4416305521698914,0.8491744999270988,0.2920241551224665,0.7200788423874727,1
0.422163591575926,0.933491811095753,0.9603304135066412,0.5343865822685647,0.1925504398299342,0.228767910173928,0.8392427557769319,0.345350551848089,0.0244791110011668,0.6389878651222144,1
0.4911233661393027,0.1795197369457609,0.1859536843163372,0.6693126463589574,0.3661798894706122,0.8216953438967404,0.2124099558404599,0.7611587251228636,0.9827309761387693,0.0792255570190394,0
0.8735925034302453,0.7450149295464328,0.1283503706646321,0.8362133758201399,0.5037502756898423,0.8689535504878337,0.7615072848869562,0.3521178211828664,0.3708421943522776,0.8209421238275113,1
0.7033545437367562,0.2126303891209082,0.7207586839410413,0.5275412687629772,0.494390202672182,0.9103563477958944,0.8611999257738169,0.1098337344876921,0.1494453022153413,0.5773834509498793,1
0.95719242528078,0.288341910498766,0.8793133025489915,0.8562345031804599,0.5012058364286214,0.9827224350632418,0.6553144733001585,0.3108327330222639,0.2370055306382241,0.9629323430082092,1
0.0772014382815112,0.8801267065715904,0.4879019530536644,0.4874963847304698,0.4822414122224188,0.3492479164961148,0.2129899860762545,0.2964749681928934,0.5300314462771851,0.4009773758079682,0
0.7011338136021588,0.1874291605372612,0.26936744021864,0.8645528116924126,0.8215805450559108,0.9385599507805684,0.3432036166353939,0.8727619069017759,0.1491492812943071,0.009204957183334,0
0.1769656655620457,0.611075524798427,0.8093406721129853,0.1888512176791615,0.1353685265127838,0.4830564796335902,0.3129368280503557,0.4058299632168057,0.9247148247132366,0.575794850879613,1
0.3567556926103471,0.7333630013300008,0.3338563757153358,0.2319843155879022,0.7374784057726553,0.6322156839868693,0.8535494423078513,0.2566340631952517,0.1940402586242554,0.3531582049207562,0
0.2507390421086138,0.4982131642514922,0.4080786555237432,0.4966433802523798,0.3590731450797781,0.568043232354523,0.7597931563111554,0.1775569457441308,0.7257098460165302,0.4033200909429669,1
0.1440820343663408,0.2256793962731931,0.8135980696588121,0.3672764079131587,0.3904600025526284,0.7937461994034439,0.841891408924856,0.3773010579709274,0.979356535711049,0.9413918972332398,1
0.4861295772260413,0.5858633742953262,0.5364278736290737,0.4862656326619874,0.5764872192928671,0.0652840864396416,0.0883714158520163,0.0933245058807742,0.2745642541466069,0.2687002828687274,1
0.0422177248945625,0.2952320596390604,0.9749902985224268,0.0116831159204024,0.9290616026684876,0.1349688040608063,0.0965157061851939,0.6238020403567691,0.2578618900126376,0.7974293141635976,1
0.3370308962072309,0.2463803213615421,0.988797687546566,0.2447001534925559,0.5591598950552746,0.3248178453057779,0.6376674369046266,0.8870055838691685,0.990353718483416,0.2721411300915587,0
0.7681676600528464,0.8877461619505966,0.8428952729132405,0.4591732252272726,0.9688361426918346,0.899373265025618,0.5633321046024646,0.6522628391276464,0.689985786272398,0.0114872226139454,0
0.9248958943634452,0.923286287556248,0.8989422298782621,0.711212692691305,0.0520872136853697,0.5379633806756071,0.3085683089118041,0.1729847989131822,0.1137890870524922,0.0961871044993608,1
0.4625611147495964,0.8230386548400953,0.0137022822801194,0.3640334677000848,0.3718147787673855,0.4086818021688304,0.9246301426392396,0.9250272548136038,0.4328399267448526,0.1356202935138873,0
0.5205980687396519,0.4356632221140883,0.1505979420213598,0.9403732829970366,0.5807150956724957,0.0121010093333224,0.8045575989689125,0.9618224452042204,0.1395881189374588,0.5496655597258344,0
0.3147093916750458,0.904200520561477,0.0884204529107866,0.3909038285811682,0.1651446951397008,0.1194864306882378,0.2066852964147052,0.9850942950458056,0.4431319073699777,0.7948426620027694,0
0.8677103848250524,0.5268036914710514,0.7024795171122641,0.627373030137015,0.4738140820415516,0.935219059035535,0.4877535460946682,0.1736285842266249,0.4339421455101138,0.6354911285340575,0
0.969445837336431,0.521541961386827,0.40152038249058,0.2344420165419428,0.0017580609755217,0.6720902701007111,0.9563208962708218,0.6342760971002701,0.4269568257054805,0.8604109704693361,0
0.4194989072099369,0.0723691435994209,0.0057062450718483,0.7153210971261623,0.328583913827132,0.729108389675285,0.6150290009264253,0.4583000182111056,0.2932774914363535,0.0518740595670181,1
0.2952928801599477,0.7150855771777433,0.1102532836174811,0.7299833874928862,0.9743442315673236,0.4260811487025758,0.0752917837227319,0.5176636595373539,0.766641903710107,0.5862691034283077,1
0.9075291310452902,0.4437256615789889,0.5681661449919855,0.9277104528477406,0.7959516269753802,0.1775648812187892,0.2880023654035646,0.7514966777207704,0.8188409416822385,0.8090191058094639,1
0.8679297941043506,0.2911427912520364,0.9598096413595713,0.7775269277358956,0.0458882761016811,0.8609549996706616,0.8102339536558966,0.6080444919806038,0.6149072538717932,0.9390113244333316,1
0.9269795631570704,0.5593873461182335,0.4161887746762593,0.2743943538199369,0.7668608348460081,0.4235705003057046,0.915981964826433,0.5240333685595793,0.2355464003423442,0.445386301677842,0
0.3049390095648207,0.6138925701920865,0.8391731021414093,0.5987158185108037,0.1868755381042275,0.2966352613894754,0.834711699550108,0.5048531698561989,0.4845035509754645,0.9106740318045894,1
0.4897354536977725,0.0376570758698618,0.5948891127349657,0.2551067848715594,0.4087133072155327,0.2303023968653087,0.0873298256641367,0.6187788463148948,0.2128712532608516,0.1421302467075211,1
0.0911411352280806,0.758674263872887,0.0488423064411998,0.3630656373658993,0.7975212192096509,0.1688786457653264,0.3231116517570156,0.5176819689998443,0.8733978126039574,0.8463187220889749,1
0.7943683504759251,0.8861063033793782,0.0037142283458114,0.8681846586316257,0.923531845515597,0.8207553763868066,0.6264839875702781,0.8888664440328662,0.1570993336671227,0.4155305554099442,1
0.3629439129951278,0.1150267741213149,0.4238460587918552,0.412895240931329,0.7078804794037289,0.1099555168830805,0.982127734651468,0.6525479381722256,0.9997223313454028,0.5760402829766578,1
0.6781739318642072,0.6474989834534449,0.3715446362026345,0.2663641244080119,0.3550368484638703,0.4694680742999422,0.1843859146012288,0.8575369856566579,0.353330047813674,0.1366200430173686,1
0.7563098816821667,0.7360623868984377,0.8405405350662534,0.1417460437168644,0.8809070910464798,0.3778070046719044,0.6100887498798755,0.4117388153525776,0.939257870276328,0.4965497182473498,1
0.8253084494744546,0.7085107820142557,0.2095555988421193,0.6448920094282733,0.9074957991532884,0.9034940059131672,0.4733415868507125,0.4758125444435158,0.7647316098639833,0.7643547523260568,0
0.4550577055806551,0.1366787339560875,0.8750475535891153,0.8050936017679569,0.6162434657171606,0.679885390746193,0.3554400301865975,0.8149415513360937,0.5445479943234185,0.2060575977668857,1
0.5351033913322374,0.9785011133973668,0.2782191550113581,0.2653800683451525,0.3510098456262753,0.9802112214566768,0.787184999557012,0.0779271751400676,0.1358684900415676,0.722898648740168,0
0.3790489070658656,0.7481629907767742,0.1732129731954838,0.0973019484658895,0.7923073656296533,0.8565939460862391,0.0540451560866417,0.6027109818184916,0.8478971792242067,0.347903403097866,1
0.4601682861425669,0.6776265901830871,0.6682117084442826,0.5425306997833261,0.6452935124952459,0.899623317718172,0.7459227008039466,0.0957997949855027,0.2802161433702472,0.5447999952650164,0
0.1371670970181043,0.0029070072797174,0.4738031292741407,0.4465105381930326,0.9802587728788636,0.7584668367301698,0.5010505913218296,0.3802085882022339,0.658330347381573,0.0245398319427971,0
0.1484663656504031,0.1220343612360611,0.7294174981853788,0.9865188166591607,0.6477577840626505,0.3258534752167703,0.4663478609618268,0.5410383808888924,0.495213233035452,0.5672112082469383,0
0.7403592685522917,0.3556455763125595,0.3821764172920447,0.4677902522215338,0.1539275667811939,0.072522780681273,0.8303972059082302,0.8967129825436376,0.6429499210020948,0.9010770766090171,1
0.2236216106175826,0.4077287110923036,0.6186387788839155,0.6031553557107058,0.0893099832067092,0.0822502916802678,0.7891498474290246,0.9949688836727604,0.4352536323076811,0.7444321621358021,1
0.183602929465779,0.7110441333715369,0.758284309723822,0.8369877282301015,0.72015528319773,0.7427197972267972,0.9205699954897746,0.8667511423210725,0.898931557004453,0.7398157275010463,0
0.4917787313574148,0.4106584456392155,0.1668048440197238,0.8035402927433676,0.6742616907503399,0.8418938180367709,0.6619888784032962,0.2258333816435732,0.107882980925073,0.2277902388759461,0
0.3073528798206353,0.1574246880159131,0.7576750508857357,0.8088766116209319,0.3008808859596438,0.263133119773367,0.6072662414758646,0.5809718896270776,0.6842786632585783,0.0520976371582792,0
0.7467272122050965,0.939531013693848,0.0937007584657768,0.2682908561526926,0.3386970490404605,0.7933763301567011,0.1619656133148691,0.6524349565706374,0.7260091047067989,0.8081679804067737,1
0.1143852858346748,0.9347410913556332,0.4296183072675538,0.0228338747939054,0.6641973932031979,0.6213694544702045,0.4176841181956958,0.9217766549058206,0.4432353005073783,0.4019014120758798,0
0.6037243577336862,0.4102203735146744,0.9235328090419596,0.164944915097117,0.6727457342327086,0.0677355832024492,0.8037140881651276,0.7165810594051065,0.5292291151564952,0.329445315742072,0
0.0612375227978131,0.445506988737983,0.6706943402252248,0.9833080948353426,0.5348383707313324,0.4138138909782556,0.0536082642427162,0.7276105361427563,0.6315465338774632,0.7825834907355614,1
0.2679332184510561,0.3302745078345726,0.4264460169101479,0.462201397085892,0.4176747800754932,0.7282993460785355,0.7893432246629615,0.4010154117460454,0.0072576106930326,0.937337754054697,0
0.2936546668454851,0.3190895359764503,0.0891814783548662,0.1432500047193828,0.4865540240933679,0.690974679576553,0.2460765149370642,0.2399706028245054,0.7337503681689276,0.7070306358163845,0
0.7537237404084663,0.6473107362141756,0.12751671099146,0.8456869324672651,0.6038127107547673,0.6610004741768621,0.7939307233859049,0.7019010072227588,0.0011312071653181,0.4524552270330426,1
0.6151669583104296,0.6469575553131163,0.8552512032409821,0.6129291884029195,0.83423651116766,0.6939208677042338,0.9308731208269158,0.9854779399256156,0.7146086556739203,0.0375379096596827,1
0.3669472792651954,0.3124818545710169,0.0208670985120706,0.9688508924381912,0.4792166119797989,0.003928256996867,0.7858129838366424,0.4323980527405542,0.5805553380313753,0.5729167304088563,0
0.5331028359784389,0.701624240883758,0.9264239845418556,0.9371886896281456,0.4479633546294369,0.0834639032176449,0.2702190720857498,0.6358682123648733,0.5194147720039143,0.9017454240066664,0
0.753395142727004,0.8673103768520225,0.0778748614654297,0.0975076956606075,0.3100364285232134,0.2209423502714275,0.257298500440524,0.4464378552743269,0.1713307306859117,0.617698474536426,1
0.0739018738340689,0.561352820328492,0.8405166434586093,0.3094899424006246,0.8786427536269993,0.97647327811606,0.4135791372174212,0.1182290146969582,0.8179247756307999,0.3012421503758693,1
0.8830306208510821,0.5598328213964953,0.1693534012462445,0.667882696908168,0.7113713547434866,0.9194911904416488,0.3505275470751651,0.6544828621555958,0.7039693355068705,0.8890853475628027,0
0.5135865585684309,0.9553724479175664,0.0726625385141175,0.9925637470129038,0.2348635660789544,0.2596522302423082,0.2482229361965902,0.4495830032338491,0.1051935014373426,0.3362006752301412,0
0.8927196579754753,0.0384218758673354,0.391307708425783,0.788497881191276,0.1220224001711481,0.0353454544224446,0.9734753055969974,0.9215521283684116,0.9645878224750086,0.552086967525281,1
0.6624603288472865,0.298057601402548,0.0774059583482619,0.7349123894719528,0.2294466293405141,0.7174000591830529,0.863171124741549,0.0515063892643514,0.2461726841920916,0.9313792827438664,0
0.5887416483560098,0.6475537607849069,0.7353400685246981,0.2638464655940751,0.3655349367002746,0.8643410198588618,0.8362649776721781,0.4017758697951241,0.3089287377860977,0.5561956955707515,0
0.2423028286527121,0.3417977733146806,0.0046579549254112,0.9942654735384424,0.3307993092316288,0.9022364467024656,0.621076111525,0.611527574086365,0.1342365738540381,0.136084945999518,1
0.3714383547150049,0.6041567180927405,0.0302042520576589,0.8193375718983288,0.3049426226035365,0.4281306842759791,0.905564246540455,0.5887686309043824,0.7198077636505973,0.3663262544833451,1
0.8786462277633114,0.6323194529733376,0.1209224078079307,0.0670860016921799,0.1533203090237933,0.8170213844051061,0.1643211854004272,0.3916766339202404,0.0400493417187081,0.8569675891929592,1
0.9526598096435565,0.926389540075702,0.8248544083704266,0.7582760538044028,0.7283237178117253,0.205842379659401,0.9730805771259412,0.8694347640163326,0.97184933274985,0.8653674631851936,0
0.4905425579148512,0.8211058518622575,0.2638302380750401,0.9573109383183996,0.4417331333787559,0.4533313855677482,0.4647407793470325,0.5645085546966749,0.848617204888092,0.8360627177726483,1
0.6917641336292278,0.4203454276879286,0.5494190698147009,0.1903410693065669,0.3772303573660601,0.5104975061704636,0.707667558456836,0.0683625758194163,0.0403329083353168,0.6333550784583181,1
0.3716677502464809,0.9159220200971392,0.3851220177571104,0.8526255687182135,0.5178388198120988,0.9255623136318452,0.1356596489953289,0.184096318234826,0.8369254733886387,0.9896347799458034,1
0.9006482362407123,0.9705668457575812,0.8773597182569846,0.9977361851652604,0.4542469092085655,0.3548984234434283,0.3346062455934308,0.9104115149946832,0.7106809529289776,0.1711129065961231,0
0.2593042038352432,0.5938743509966232,0.4039329326862456,0.2969237875338125,0.951009167838567,0.8880468374486992,0.0082674386831291,0.7527888695629006,0.3790586808549787,0.5247814357814549,1
0.5922082277699853,0.1058323736736354,0.6113576476127783,0.930903057045001,0.6377394594370768,0.6846946575439233,0.034466511132488,0.1313016942085504,0.0307661851592594,0.4264646452858286,1
0.3622685046527698,0.587767901775734,0.8809515938162249,0.6571091200400825,0.8414104948604068,0.2804105162788076,0.6645678576499017,0.1429600897861145,0.5880397548615345,0.2391283281226305,0
0.964671559878438,0.2125983140527465,0.029207204744075,0.8402310938165193,0.8597774781367997,0.8288116923160855,0.7527852633581535,0.7815066652950603,0.2754673518697293,0.1050070258489533,0
0.26965376283212,0.918633373523675,0.1384082930044002,0.1674562828235141,0.6775568868848634,0.5779346925137042,0.8567190139766049,0.1709005664739152,0.0751645414204579,0.8668311864931749,0
0.7148184654591873,0.7846824619041031,0.778171651710512,0.6992118529963955,0.7267114113806907,0.3245062738715621,0.4590479096785964,0.1421855998677874,0.4070443428357162,0.6965340208130875,0
0.5316151016619445,0.5167110369863915,0.4027907349893878,0.7420966711973462,0.7606963030408623,0.9319825620721152,0.4252413872872378,0.5009926052328147,0.867849380554685,0.6684541654287689,1
0.780989021011426,0.1676833337204641,0.0511618256949416,0.4782543754579539,0.9208098139993738,0.7989453072386744,0.9586938725576504,0.1302380584484064,0.3819156140214325,0.0678610638972287,0
0.1868637975406309,0.8566935208428167,0.2650019416455021,0.6051377099152505,0.952567448013504,0.6417426599766137,0.4212784236821278,0.9315101446021052,0.0586288345092311,0.1588315976168441,1
0.2896019466961459,0.7144672232493309,0.9774759977611732,0.1336158867093938,0.3570494331271403,0.3775143799989543,0.7646980126408222,0.6637321320161856,0.4046988891251328,0.4764107947198436,0
0.9424788547138702,0.1946270138727382,0.9096117482206348,0.6045061539169786,0.1505018984496406,0.9229095316485508,0.2372684912592777,0.1994940681493595,0.6183158161944675,0.6269645297609858,1
0.2363055743418693,0.3180414623177973,0.8647805793794473,0.4624494350057755,0.1747450603344997,0.9315205982543544,0.3841112069397582,0.7296505454362534,0.3895093205389366,0.627193183270281,1
0.519040319452798,0.8518188972305722,0.9437534875903612,0.9171092124321184,0.850168980567378,0.1745484218668617,0.1230402055635966,0.2400326692781534,0.5418976429108223,0.9429549688086376,1
0.4241682626780466,0.5640257446208056,0.6598650697340033,0.6616154525921176,0.377618211623998,0.2317427244916376,0.4042473841853423,0.400319741797317,0.8267760610109569,0.2193005850935954,1
0.3017716781447399,0.4938144377876621,0.3220388809179234,0.6958812193917239,0.7707728032273209,0.8584874069927532,0.1328096571802788,0.7973431303871398,0.3844010666510512,0.3228215385689302,1
0.2537516033956043,0.4145614394271965,0.90263735631068,0.1617966454004225,0.3606949420001266,0.6007579747645028,0.5167323536553363,0.7317605810448212,0.920111483654368,0.6255087814720516,1
0.7774602275486415,0.0688713110562728,0.2074713955380561,0.6166583959103878,0.7972908037808729,0.1869020362345627,0.5711059304403687,0.1544184832873315,0.4985111526822658,0.4403607313955132,1
0.1567522875499488,0.1887297829132994,0.1865688458905633,0.8526776563703604,0.9246047626192806,0.9420991967104216,0.4581423778814132,0.6497300404230785,0.4313642600924369,0.7385622373145827,1
0.039267957322906,0.8954631757394418,0.3607211924778464,0.994698967821528,0.5136118884791392,0.2319289091251533,0.7432714160428174,0.1592010560811126,0.9097706478768144,0.4428750957104995,0
0.8054777289620285,0.2491506978691389,0.4981975108651506,0.1029681579279618,0.0891144548756017,0.6869691708686466,0.4645595245226538,0.4520481572482564,0.5437112042798847,0.6120218012591532,1
0.8845717686084206,0.4997446849292005,0.8061730095415803,0.6251602776339085,0.3427049386185831,0.5899123002846927,0.1451635805768275,0.6738893068650899,0.4460794947841366,0.8738381651463573,0
0.695735214355329,0.1598443643226674,0.2182955083723393,0.5114847128682649,0.878716512743693,0.1273353648545835,0.7091278309711058,0.8102864954106441,0.2458999818211144,0.2424617945348715,0
0.4194811213397219,0.9868065934595732,0.9580052050782896,0.1752492411327618,0.8859913187999353,0.1480495906142894,0.3406910375282002,0.0422961637602061,0.4144222734737662,0.8723306952559009,0
0.2624668283442897,0.0716943716397645,0.1659457763295808,0.4333488742936072,0.8764131391253998,0.3917158564419449,0.8565622038316538,0.4321488431882609,0.4651301876012259,0.3160973294979762,1
0.9697088056741376,0.93907443231058,0.2909153977433439,0.0543962573434757,0.7094367581333916,0.3500357404553066,0.1035806252955481,0.1480851095839683,0.6112159761952558,0.0672840686004543,1
0.8994453073650918,0.960677288368271,0.5867277446595975,0.4653764103250959,0.6761981743822842,0.3042077104713834,0.051154471485021,0.0316280875790792,0.3298553152595714,0.4185182877985728,1
0.4150217341397161,0.3402368471119966,0.7199795582049703,0.2556438701766487,0.8438013397084367,0.786403172925317,0.0102952424928814,0.0605816668185116,0.5281272281649446,0.6157800955199091,1
0.1067781202978234,0.8329226921731733,0.962051492408071,0.1063423918883385,0.5416892737388049,0.5619732386443363,0.0474250604935484,0.0646593934921033,0.5914075206314414,0.6928425147248559,1
0.1964941562352672,0.590620903569234,0.8976801597828259,0.6193138594462873,0.4647578247273914,0.1809674062121143,0.4130388658190524,0.9811668828946056,0.1977785326808638,0.4550271207286733,0
0.8323708597039129,0.3882842495494077,0.6023265357264247,0.8276728423936305,0.908444726921652,0.5175726035732275,0.8850313479228584,0.8404545838544959,0.4631919114377775,0.2886862545564299,1
0.7607933202438412,0.9660433287170992,0.5340543430522375,0.691005444916797,0.0809135659743344,0.9918901271159958,0.6581467324670982,0.3880331957570592,0.9002431035947001,0.3910206460310023,1
0.1883597476700271,0.5241291202404852,0.3148423635903061,0.4623280827386716,0.1105037648221475,0.4209262924806052,0.9728302460377788,0.107534144394513,0.9542606915983856,0.5978241852399334,0
0.4460632706804505,0.9580399374901748,0.0069472440798433,0.9103148944433748,0.0439984656807039,0.8645196398991551,0.6610164850761923,0.0723740553774791,0.3160666389120207,0.9789173708920008,0
0.3694184114170344,0.0808194828771692,0.926145980933322,0.2666184292261988,0.2490872394249507,0.0142622178762069,0.3961178114473533,0.3720706625689209,0.2280374114773345,0.1851836060346022,0
